Date,Open,High,Low,Close,Volume,bitcoin,blockchain,bitcoinrise,buy bitcoin,sell bitcoin
2015-08-29,231.549,233.222,227.33,229.78,17142500,1.74,2.16,0,2.16,0
2015-08-30,229.895,232.068,226.247,228.761,19412600,1.92,1.92,0,2.94,0.8
2015-08-31,229.114,231.956,225.915,230.056,20710700,1.74,2.04,0,1.77,1.32
2015-09-01,230.256,231.216,226.86,228.121,20575200,1.86,4.7,0,2.34,1.26
2015-09-02,228.027,230.577,226.475,229.284,18760400,1.84,4.4,1.72,1.38,1.9
2015-09-03,229.324,229.605,226.667,227.183,17482000,1.78,3.35,0,1.02,0
2015-09-04,227.215,230.9,227.051,230.298,20962400,1.92,4.8,0,0.81,0.66
2015-09-05,230.199,236.143,229.443,235.019,20671400,1.5,4.35,0,2.1,0.76
2015-09-06,234.87,242.912,234.681,239.84,25473700,1.78,3.9,0,1.89,0.76
2015-09-07,239.934,242.106,238.722,239.847,21192200,1.86,2.7,0,1.02,2
2015-09-08,239.846,245.781,239.678,243.607,26879200,1.66,4.7,0,1.17,0
2015-09-09,243.415,244.416,237.821,238.168,23635700,1.64,5,1.7,0.39,0.62
2015-09-10,238.336,241.293,235.791,238.477,21215500,1.6,4.2,0,1.17,0.64
2015-09-11,238.329,241.169,238.329,240.107,19224700,1.64,3.6,0,1.23,0
2015-09-12,239.855,240.124,234.754,235.229,17962600,1.94,3,0,0.45,1.48
2015-09-13,235.242,235.935,229.332,230.512,18478800,1.9,2.7,0,0.66,0.72
2015-09-14,230.609,232.44,227.961,230.644,20997800,2,3.25,0,1.17,0
2015-09-15,230.492,259.182,229.822,230.304,19177800,1.78,3.75,0,0.78,1.86
2015-09-16,230.25,231.215,227.402,229.091,20144200,1.72,3.95,0,1.53,0.62
2015-09-17,229.076,230.285,228.926,229.81,18935400,1.64,4.9,0,2.52,0.62
2015-09-18,233.521,234.353,232.185,232.975,20242200,1.94,3.2,0,2.25,0.66
2015-09-19,232.858,233.205,231.089,231.493,12712600,1.74,2.55,2,3,0
2015-09-20,231.399,232.365,230.91,231.212,14444700,1.56,3.75,0,1.35,0
2015-09-21,231.217,231.217,226.521,227.085,19678800,2,2.45,0,1.14,0.62
2015-09-22,226.969,232.386,225.117,230.618,25009300,1.86,2.3,0,1.74,0.62
2015-09-23,230.936,231.835,229.591,230.283,17254100,1.72,3.05,0,1.95,0
2015-09-24,230.358,235.649,230.295,234.529,25097800,1.62,4.05,0,0.78,0.64
2015-09-25,234.362,237.427,233.684,235.144,22363600,1.76,2.7,0,2.07,0.66
2015-09-26,235.076,235.403,233.358,234.34,13724100,1.78,2.8,0,2.34,1.5
2015-09-27,234.139,234.526,232.476,232.757,14179900,1.7,2.3,1.98,1.14,0
2015-09-28,232.836,239.339,232.467,239.142,24713000,1.64,2.8,0,0.57,0
2015-09-29,239.016,239.802,235.928,236.687,22691300,1.78,3.55,0,1.92,0
2015-09-30,236.64,237.734,235.629,236.06,19743500,1.92,3.95,0,1.14,0
2015-10-01,236.004,238.445,235.616,237.549,20488800,1.26,2.75,0,2.1,0.38
2015-10-02,237.264,238.541,236.603,237.293,19677900,1.14,1.85,3.6,0.81,0
2015-10-03,237.202,239.315,236.944,238.73,16482700,1.2,1.95,0,1.62,0.46
2015-10-04,238.531,238.968,237.94,238.259,12999000,1.14,2.05,0,1.59,0.44
2015-10-05,238.147,240.383,237.035,240.383,23335900,1.2,2.6,0,0.75,0.38
2015-10-06,240.364,246.935,240.136,246.063,27535100,1.4,3.2,0,1.32,0
2015-10-07,246.17,246.681,242.585,242.969,22999200,1.14,2.75,0,1.35,0
2015-10-08,243.075,244.251,242.179,242.304,18515300,1.36,2.75,0,0.99,0
2015-10-09,242.498,244.228,242.122,243.931,17353100,1.16,3.4,0,1.62,0
2015-10-10,243.74,245.319,243.074,244.941,15912700,1.06,1.6,8,1.83,0
2015-10-11,244.742,247.243,244.152,247.05,16827300,1.24,2.35,4,0.9,0
2015-10-12,246.875,247.454,245.179,245.308,17388300,1.56,3.2,0,2.01,0.4
2015-10-13,245.2,250.236,243.757,249.508,28198500,1.42,3.2,0,1.35,0.38
2015-10-14,249.493,254.275,248.903,251.989,27462600,1.4,3.25,0,1.14,0.38
2015-10-15,252.107,255.962,252.046,254.32,25223500,1.22,3,0,0.21,0
2015-10-16,254.296,266.135,253.926,262.869,35901500,1.48,2.75,0,1.41,2
2015-10-17,262.747,273.578,262.367,270.64,43199600,1.24,2.8,0,1.83,1.34
2015-10-18,270.907,271.668,260.777,261.643,22434300,1.42,1.75,0,0.9,0
2015-10-19,261.861,264.82,260.951,263.437,25258800,1.32,1.95,0,1.89,0.38
2015-10-20,263.572,270.835,263.227,269.463,30889800,1.44,2.3,0,1.5,0.74
2015-10-21,269.306,270.77,263.839,266.272,25637300,1.4,2.95,0,1.35,0
2015-10-22,266.496,276.51,266.135,274.023,37808600,1.62,2.5,0,2.34,0.76
2015-10-23,273.649,278.684,273.543,276.496,29442500,1.36,3.25,3.52,0.6,1.2
2015-10-24,276.504,281.706,276.504,281.654,25942400,1.3,2.5,0,0.69,0
2015-10-25,281.445,294.059,281.445,283.68,45717100,1.48,1.3,0,1.77,0.44
2015-10-26,283.628,285.3,280.51,285.3,32108800,1.38,3.85,3.28,1.32,0
2015-10-27,285.181,296.212,285.008,293.788,46331800,1.72,3.7,0,1.71,0.76
2015-10-28,293.703,306.331,293.703,304.618,50808100,1.76,4.15,0,1.89,0.74
2015-10-29,304.324,318.17,301.823,313.855,64495900,1.82,5,0,0.96,0
2015-10-30,313.943,334.169,313.94,328.015,78305000,2,3.2,7.2,1.44,0.8
2015-10-31,328.512,332.777,309.251,314.166,48598100,1.76,2.95,4.08,3,1.36
2015-11-01,315.005,327.472,311.881,325.431,37001100,1.29,3.78,0,1.71,0.57
2015-11-02,325.942,365.36,323.209,361.189,101918000,1.8,6.09,1.6,2.7,0
2015-11-03,361.873,417.9,357.647,403.417,206162000,2.22,6.44,3.2,2.13,1.44
2015-11-04,403.664,495.562,380.548,411.563,263900000,3,5.74,8,3,0
2015-11-05,408.077,447.561,374.581,386.354,151824992,2.4,7,0,2.13,1.92
2015-11-06,388.047,395.836,354.025,374.47,122687000,1.95,6.23,1.68,2.58,3
2015-11-07,374.269,390.586,372.433,386.482,56625100,1.59,4.62,0,1.26,0.57
2015-11-08,384.278,389.895,368.7,373.368,51817600,1.44,3.85,0,1.44,0.54
2015-11-09,374.324,385.278,362.895,380.257,68224400,1.56,5.67,0,2.1,0.48
2015-11-10,379.984,381.387,329.108,336.819,95797904,1.65,3.29,1.6,1.95,0.48
2015-11-11,339.82,340.585,300.997,311.084,107070000,1.41,3.71,0,1.29,0.99
2015-11-12,314.079,345.081,313.356,338.152,78477800,1.35,4.83,0,0.93,1.5
2015-11-13,338.498,340.914,326.075,336.753,52003000,1.41,3.64,1.68,1.29,0.51
2015-11-14,336.624,338.181,329.97,332.906,38612000,1.05,2.94,0,1.65,0.57
2015-11-15,333.051,334.662,317.49,320.166,44213100,1.11,2.94,0,1.44,0
2015-11-16,319.735,331.626,315.905,330.751,47980100,1.23,3.78,0,1.26,0.96
2015-11-17,330.362,338.35,329.614,335.094,51001600,1.14,4.62,0,1.59,0.96
2015-11-18,334.593,336.531,330.64,334.59,43783800,1.08,6.16,0,1.59,0.48
2015-11-19,334.679,335.334,325.273,326.149,45011100,1.38,3.85,0,1.62,0.48
2015-11-20,326.411,326.473,312.217,322.022,53152900,1.32,3.71,0,1.65,0
2015-11-21,322.092,328.159,319.595,326.927,28200500,1.32,2.31,0,1.86,0
2015-11-22,326.975,327.01,321.259,324.536,23439400,1.23,4.2,0,1.23,1.11
2015-11-23,324.35,325.118,321.29,323.046,27478900,1.14,5.18,0,0.54,0
2015-11-24,323.014,323.058,318.118,320.046,29362600,1.29,2.66,1.6,1.23,0.48
2015-11-25,320.045,329.134,316.77,328.206,41666900,1.26,3.57,0,1.59,0
2015-11-26,328.303,366.757,328.229,352.684,106105000,1.26,3.29,0,1.11,0.51
2015-11-27,351.861,363.589,347.87,358.042,55179100,1.23,3.36,0,2.85,0
2015-11-28,357.141,359.536,352.172,357.381,36816600,1.05,3.15,1.84,1.44,0
2015-11-29,357.472,371.939,355.666,371.294,40409300,1.11,3.29,0,0.6,0
2015-11-30,371.437,382.363,370.383,377.321,71701600,1.35,4.83,1.52,1.2,0.48
2015-12-01,377.414,378.931,356.563,362.488,60452200,1.2,5.81,0,1.41,1.56
2015-12-02,361.845,362.232,349.465,359.187,54160500,0.99,3.57,0,1.08,0.78
2015-12-03,359.331,370.275,357.412,361.046,50714900,1.02,3.85,2.2,0.36,0.81
2015-12-04,361.262,363.516,355.757,363.183,35784100,1.02,3.64,0,1.32,1.65
2015-12-05,363.721,389.785,363.229,388.949,66282200,0.99,3.15,0,1.92,2.82
2015-12-06,389.555,402.809,387.089,388.783,77762000,1.11,4.2,2.55,1.05,0.93
2015-12-07,389.978,399.969,385.411,395.536,63455800,1.14,4.34,2.2,1.65,0.81
2015-12-08,395.754,415.563,389.95,415.563,57801400,1.29,3.36,0,1.83,0.81
2015-12-09,414.441,423.12,406.291,417.563,90917200,3,6.09,2.15,2.16,1.59
2015-12-10,417.988,419.509,411.548,415.479,52138900,1.86,5.95,0,2.58,0.81
2015-12-11,415.281,451.938,415.281,451.938,110944000,1.47,3.78,0,3,2.46
2015-12-12,452.335,469.103,410.741,434.997,131969000,1.29,3.99,0,2.34,1.86
2015-12-13,431.66,441.68,426.268,433.755,55050600,1.32,3.71,0,1.89,1.86
2015-12-14,433.272,447.142,430.456,444.182,130496000,1.2,6.37,2.15,2.13,0
2015-12-15,443.878,465.321,443.878,465.321,83121104,1.32,4.9,0,1.11,0.81
2015-12-16,465.208,465.208,443.851,454.934,107944000,1.29,7,0,0.96,0.84
2015-12-17,454.777,457.86,448.858,456.078,47978400,1.23,4.97,0,2.49,0.84
2015-12-18,455.847,465.177,454.94,463.616,60220100,1.2,4.48,0,1.83,0.9
2015-12-19,463.552,465.581,456.765,462.322,47892700,1.23,4.34,2.75,2.73,0.99
2015-12-20,462.234,462.645,434.338,442.685,75409400,1.11,3.64,0,0.9,0.96
2015-12-21,442.838,444.729,427.312,438.639,77639696,1.2,6.58,0,0.96,1.68
2015-12-22,437.436,443.688,435.516,436.572,50840400,1.11,3.78,0,1.38,0.87
2015-12-23,436.72,444.529,436.619,442.401,47161400,1.05,3.5,5,1.23,0.9
2015-12-24,443.091,458.456,443.077,454.985,57157200,0.99,3.36,2.75,1.17,0
2015-12-25,454.855,458.305,452.075,455.653,39078500,1.11,4.2,0,1.98,0
2015-12-26,455.756,457.489,405.76,417.274,116166000,1.2,3.36,0,1.59,3
2015-12-27,416.514,424.007,408.883,422.823,53591200,1.2,3.08,2.7,2.04,0
2015-12-28,423.343,429.769,418.481,422.279,49638600,1.08,4.27,0,1.38,0.87
2015-12-29,422.098,432.983,420.627,432.983,51596500,1.17,3.99,0,0.99,0
2015-12-30,433.3,434.387,422.084,426.62,46889400,1.11,3.64,0,1.62,0
2015-12-31,425.875,432.921,418.735,430.567,45996600,1.14,4.83,2.7,0.9,0
2016-01-01,430.721,436.246,427.515,434.334,36278900,1.47,3.92,0,1.05,1.11
2016-01-02,434.622,436.062,431.87,433.438,30096600,1.77,3.43,0,2.64,1.05
2016-01-03,433.578,433.743,424.706,430.011,39633800,2.01,3.01,0,1.62,2.01
2016-01-04,430.061,434.517,429.084,433.091,38477500,1.86,5.46,0,1.65,0
2016-01-05,433.069,434.182,429.676,431.96,34522600,1.95,5.88,0,1.44,0.9
2016-01-06,431.856,431.856,426.341,429.105,34042500,2.1,3.57,2,1.83,0
2016-01-07,430.011,458.766,429.077,458.048,87562200,2.25,3.08,0,0.81,0.87
2016-01-08,457.538,462.934,447.938,453.23,56993000,2.4,5.46,0,1.26,0
2016-01-09,453.383,454.64,446.889,447.611,32278000,2.07,1.82,0,2.1,0
2016-01-10,448.238,448.309,440.351,447.991,35995900,2.01,2.73,0,2.01,0.96
2016-01-11,448.698,450.662,443.855,448.428,40450000,1.89,3.43,0,1.8,1.74
2016-01-12,448.182,448.182,435.69,435.69,115607000,1.95,3.85,0,2.58,2.58
2016-01-13,434.665,435.186,424.443,432.371,173888000,2.13,5.6,1.96,0.6,0.87
2016-01-14,432.288,433.324,427.845,430.306,43945500,2.01,5.04,0,1.41,1.71
2016-01-15,430.255,430.255,364.331,364.331,153351008,2.94,4.55,0,2.52,2.7
2016-01-16,365.073,390.557,354.914,387.536,120352000,3,3.5,0,1.17,3
2016-01-17,387.152,390.965,380.092,382.299,45319600,2.85,2.45,0,0.9,0
2016-01-18,381.733,388.104,376.665,387.168,54403900,2.22,5.39,0,0.81,0
2016-01-19,387.026,387.73,378.972,380.149,46819800,2.37,5.67,0,1.2,1.74
2016-01-20,379.74,425.267,376.599,420.23,121720000,2.49,5.11,0,1.8,0.87
2016-01-21,419.632,422.877,406.3,410.262,68338000,2.43,5.25,0,1.44,0
2016-01-22,409.751,410.41,375.282,382.492,91546600,2.1,7,0,2.94,0.9
2016-01-23,382.434,394.543,381.981,387.491,56247400,2.22,3.22,0,1.17,0
2016-01-24,388.102,405.485,387.51,402.971,54824800,1.86,3.43,0,2.28,0.99
2016-01-25,402.317,402.317,388.554,391.726,59062400,2.07,6.93,0,0.99,0
2016-01-26,392.002,397.766,390.575,392.153,58147000,2.07,4.2,0,2.61,0
2016-01-27,392.444,396.843,391.782,394.972,47424400,1.86,6.93,1.92,0.99,0.87
2016-01-28,395.146,395.502,379.735,380.289,59247900,1.62,5.67,1.96,1.23,0
2016-01-29,380.108,384.379,365.452,379.474,86125296,1.86,5.6,0,0.84,0.9
2016-01-30,378.865,380.917,376.491,378.255,30284400,1.74,3.15,0,3,3
2016-01-31,378.293,380.347,367.835,368.767,37894300,1.8,3.22,0,1.38,0.99
2016-02-01,369.35,378.072,367.957,373.056,51656700,2.49,6.03,0,2.61,1.5
2016-02-02,372.92,375.883,372.92,374.448,40378700,2.55,7.74,0,1.32,3
2016-02-03,374.646,374.95,368.045,369.949,45933400,2.52,6.84,0,2.22,1.53
2016-02-04,370.174,391.608,369.993,389.594,69285504,2.61,5.58,0,0.9,0
2016-02-05,388.898,391.094,385.572,386.549,43825000,2.55,6.21,0,2.07,1.59
2016-02-06,386.589,386.631,372.387,376.522,49249300,2.34,7.11,0,1.53,1.77
2016-02-07,376.514,380.871,374.903,376.62,37076300,2.37,6.03,0,1.5,0
2016-02-08,376.757,379.879,373.334,373.447,47671100,2.25,7.2,0,2.01,0
2016-02-09,373.423,377.246,372.898,376.029,55318500,2.46,7.11,0,1.8,1.56
2016-02-10,376.146,385.483,375.783,381.649,85130896,2.73,5.94,2.04,1.98,0
2016-02-11,382.114,383.13,376.399,379.654,74375600,2.76,6.39,0,1.98,0
2016-02-12,379.686,384.954,379.6,384.263,67042800,2.13,5.67,2.08,2.49,1.56
2016-02-13,384.641,391.86,384.641,391.86,61911700,2.46,4.86,2.28,1.23,0
2016-02-14,392.932,407.23,392.932,407.23,74469800,2.22,2.16,2.28,1.23,0
2016-02-15,407.568,410.381,397.749,400.185,74070496,2.97,6.3,0,1.77,0
2016-02-16,401.432,408.945,401.432,407.488,73093104,2.97,8.55,0,2.16,2.97
2016-02-17,407.656,421.167,406.784,416.322,83193600,2.85,7.2,4,1.08,3
2016-02-18,416.572,425.996,415.638,422.373,76752600,3,7.74,0,1.95,0
2016-02-19,422.73,423.104,417.604,420.785,55711300,2.97,6.66,0,0.69,0
2016-02-20,421.601,441.984,421.601,437.164,93992096,2.61,6.03,0,2.76,0
2016-02-21,437.773,448.046,429.077,438.798,89820704,2.88,4.68,0,2.76,0
2016-02-22,438.989,439.045,432.917,437.748,85385200,2.58,7.92,0,1.29,2.97
2016-02-23,438.255,439.858,417.821,420.736,85244896,2.67,8.73,0,1.71,1.47
2016-02-24,420.956,425.55,413.907,424.955,67743696,2.82,7.47,0,1.92,0
2016-02-25,425.037,427.719,420.415,424.544,70798000,2.73,9,2,1.98,1.5
2016-02-26,424.629,432.152,421.62,432.152,61486000,2.28,8.1,0,1.83,1.56
2016-02-27,432.839,434.231,428.103,432.519,41893600,2.67,3.78,0,3,0
2016-02-28,432.571,435.683,423.82,433.504,53033400,2.31,4.59,2.24,1.5,1.71
2016-02-29,433.438,441.507,431.693,437.697,60694700,2.46,6.84,0,1.71,1.47
2016-03-01,437.917,439.653,432.319,435.123,74895800,3,2.43,0,0.69,0
2016-03-02,435.131,435.917,423.989,423.989,74955296,2.7,6.21,0,2.76,0.87
2016-03-03,423.912,425.373,419.411,421.651,100484000,2.7,9,0,2.55,0.87
2016-03-04,421.836,425.178,410.939,410.939,90856096,2.7,4.86,0,2.64,0
2016-03-05,410.781,411.257,394.035,400.57,135384992,2.76,4.5,3.76,2.34,0
2016-03-06,400.525,411.907,395.778,407.707,91212496,2.73,5.04,0,1.8,0
2016-03-07,407.757,415.917,406.309,414.321,85762400,2.67,5.31,3.28,1.38,0
2016-03-08,414.465,416.243,411.094,413.972,70311696,2.55,5.85,0,1.83,0
2016-03-09,413.894,416.032,411.606,414.86,70012304,2.19,6.66,0,2.31,0
2016-03-10,414.744,417.512,413.251,417.131,81022896,2.37,5.22,0,1.65,0
2016-03-11,417.238,423.926,417.013,421.69,73969696,2.34,4.86,0,1.2,0.93
2016-03-12,421.605,421.795,410.094,411.624,92712896,2.19,3.24,0,1.59,2.01
2016-03-13,411.648,416.604,411.642,414.065,74322800,2.61,3.6,3.76,2.37,0.99
2016-03-14,414.201,416.684,414.201,416.438,95259400,2.64,5.49,0,3,0.87
2016-03-15,416.388,418.131,414.985,416.83,66781700,2.79,4.77,0,1.38,0.87
2016-03-16,416.888,417.686,415.912,417.011,65185800,2.37,5.4,0,2.07,0
2016-03-17,417.889,420.997,417.889,420.621,83528600,2.43,6.39,0,1.89,0.9
2016-03-18,420.547,420.547,406.137,409.548,104940000,2.52,5.58,0,0.72,1.83
2016-03-19,409.265,410.984,407.23,410.444,58423000,2.4,3.15,0,1.08,0
2016-03-20,410.401,414.625,410.401,413.755,45947900,2.31,1.62,0,1.59,3
2016-03-21,413.418,413.418,410.381,413.307,61655400,2.58,5.13,0,2.13,1.77
2016-03-22,413.132,418.375,412.531,418.089,66813300,2.61,3.69,0,2.37,0.9
2016-03-23,418.161,419.268,417.364,418.041,61444200,2.46,5.49,0,1.44,0
2016-03-24,418.424,418.68,415.486,416.394,68346704,2.25,4.68,0,1.74,1.89
2016-03-25,416.508,418.08,415.558,417.177,52560000,2.61,3.6,0,1.83,0
2016-03-26,417.365,418.987,416.259,417.945,44650400,2.28,4.32,4,1.41,0
2016-03-27,418.14,428.797,417.711,426.765,71229400,2.31,3.42,0,1.41,0
2016-03-28,426.548,426.857,423.293,424.231,68522800,2.46,5.76,0,0.72,0
2016-03-29,424.304,426.203,412.681,416.516,75411504,2.88,5.13,0,0.93,1.74
2016-03-30,416.834,416.834,412.496,414.816,66034100,2.37,5.67,0,1.65,1.77
2016-03-31,415.257,418.369,415.257,416.729,60215200,2.7,8.1,0,2.34,0.87
2016-04-01,416.76,418.173,415.831,417.96,51235700,2.31,7.1,0,1.35,0.6
2016-04-02,418.422,422.081,418.422,420.873,45681200,2.13,5.5,0,1.26,0
2016-04-03,421.173,421.58,419.697,420.904,38053700,2.25,5.2,0,0.96,0.64
2016-04-04,421.299,422.343,419.601,421.444,50634300,2.28,7.4,0,1.26,0.56
2016-04-05,421.017,424.257,420.614,424.03,60718000,2.22,8.8,3.92,2.37,0.58
2016-04-06,424.284,424.527,422.729,423.413,59091000,2.52,8.8,0,1.71,0.58
2016-04-07,423.62,423.657,420.518,422.745,57858600,2.46,6.7,0,1.53,0.58
2016-04-08,422.907,425.361,419.635,420.349,63454700,2.1,8.8,0,1.59,0
2016-04-09,420.811,420.891,416.515,419.411,49792700,2.34,5.5,0,0.99,0
2016-04-10,419.592,422.435,419.257,421.564,73478600,2.4,5.4,0,1.47,1.98
2016-04-11,421.872,422.739,420.533,422.483,50747500,2.34,10,4,1.92,0
2016-04-12,422.843,427.277,422.843,425.19,70728800,2.4,8.6,0,2.58,0.58
2016-04-13,425.632,426.658,422.916,423.734,69060400,2.64,7.2,0,1.29,0
2016-04-14,423.935,425.371,423.013,424.282,45281000,2.37,8.1,0,1.08,0.58
2016-04-15,424.427,429.928,424.427,429.713,54801500,2.28,6.7,0,1.56,0.6
2016-04-16,429.575,432.625,428.984,430.572,39392800,2.28,3.5,0,3,2
2016-04-17,430.636,431.371,426.079,427.399,52125900,2.07,4.5,0,1.98,0
2016-04-18,427.611,429.274,427.086,428.591,55670900,2.43,6.9,0,1.68,0
2016-04-19,428.703,436.02,428.104,435.509,52810500,2.34,7.9,0,1.47,0.56
2016-04-20,435.324,443.054,434.406,441.389,72890096,2.37,7.1,0,0.66,0
2016-04-21,441.416,450.548,440.952,449.425,68204704,2.49,8.2,0,1.98,0
2016-04-22,449.688,449.81,444.15,445.737,58804400,2.64,8.9,0,0.9,0
2016-04-23,445.861,450.282,444.331,450.282,50485400,2.46,4.7,0,2.01,0.68
2016-04-24,450.56,460.146,448.928,458.555,68198400,2.7,4.6,0,2.67,0.64
2016-04-25,459.121,466.62,453.592,461.426,87091800,2.7,7.9,0,2.1,0
2016-04-26,461.648,467.965,461.621,466.089,78971904,2.7,8.5,0,2.73,0.56
2016-04-27,466.262,467.079,444.134,444.687,93564896,2.52,8.4,0,2.58,0.58
2016-04-28,445.038,449.551,436.65,449.011,74064704,3,10,0,1.74,0.58
2016-04-29,449.408,455.384,446.017,455.097,49258500,2.67,7.7,0,1.35,0
2016-04-30,455.178,455.587,447.697,448.318,69322600,2.16,4.7,0,2.04,0.68
2016-05-01,448.484,452.479,447.927,451.875,40660100,1.16,4.44,0.76,2.7,0.87
2016-05-02,451.933,452.445,441.776,444.669,92127000,4,12,1.34,3,0
2016-05-03,444.727,451.097,442.617,450.304,59366400,2.36,7.08,0,2.1,0
2016-05-04,450.183,450.378,445.63,446.722,50407300,1.72,9.24,0.66,2.13,1.5
2016-05-05,446.711,448.506,445.883,447.976,50440800,1.72,7.92,0,1.11,0.78
2016-05-06,447.942,461.375,447.068,459.603,72796800,1.4,7.68,0,2.25,0.78
2016-05-07,459.639,460.675,457.324,458.536,38364500,1.44,4.68,0,1.02,1.77
2016-05-08,458.429,459.417,455.983,458.548,40315000,1.52,6,0,1.5,0.87
2016-05-09,458.206,462.481,456.531,460.483,55493100,1.56,9.36,0,1.92,0
2016-05-10,460.518,461.929,448.954,450.895,58956100,1.48,9,0,1.89,0
2016-05-11,450.864,454.576,450.864,452.728,50605200,1.48,6.24,0,1.86,0.72
2016-05-12,452.447,454.949,449.25,454.766,59849300,1.48,10.2,2,1.89,1.47
2016-05-13,454.85,457.055,453.453,455.67,60845000,1.28,7.68,0,1.98,1.56
2016-05-14,455.823,456.836,454.786,455.671,37209000,1.24,4.32,0,2.94,0.87
2016-05-15,455.759,458.692,455.459,457.568,28514000,1.16,5.76,0,1.2,1.68
2016-05-16,457.586,458.2,452.945,454.163,59171500,1.24,5.76,0,2.52,0
2016-05-17,454.009,455.072,453.605,453.783,64100300,1.44,10.44,0,1.44,1.44
2016-05-18,453.691,455.998,453.299,454.619,86850096,1.52,7.32,0,1.89,0
2016-05-19,454.524,454.633,438.715,438.715,96027400,1.6,10.92,0,1.5,0.75
2016-05-20,437.793,444.054,437.389,442.676,81987904,1.24,7.8,0,1.56,0
2016-05-21,442.966,443.778,441.706,443.188,42762300,1.16,4.44,0,1.47,0.87
2016-05-22,443.218,443.427,439.035,439.323,39657600,1.32,5.28,0,1.23,0
2016-05-23,439.348,444.345,438.823,444.155,50582500,1.32,6.36,0,0.63,0
2016-05-24,444.291,447.1,443.93,445.981,65783100,1.16,7.44,0.66,2.49,0.72
2016-05-25,446.062,450.298,446.062,449.599,65231000,1.12,8.16,0,1.47,2.22
2016-05-26,449.672,453.644,447.896,453.384,65203800,1.2,9.6,0,2.25,0.78
2016-05-27,453.521,478.149,453.521,473.464,164780992,1.48,9.72,0,1.8,0
2016-05-28,473.029,533.473,472.699,530.04,181199008,1.56,4.92,0.78,1.74,0
2016-05-29,527.477,553.96,512.179,526.233,148736992,1.8,5.28,0.78,1.5,0.87
2016-05-30,528.471,544.349,522.963,533.864,87958704,1.8,9.12,0,1.98,1.53
2016-05-31,534.191,546.618,520.662,531.386,138450000,1.88,10.08,0,1.08,3
2016-06-01,531.107,543.08,525.636,536.92,86061800,2.7,10.27,0,3.24,1.2
2016-06-02,536.515,540.352,533.078,537.972,60378200,2.3,7.93,3.44,1.48,2.4
2016-06-03,537.682,574.638,536.92,569.194,122020000,2.75,8.58,0,2.08,5
2016-06-04,569.705,590.132,564.238,572.727,94925296,3.15,8.45,8,1.76,2.85
2016-06-05,573.308,582.808,569.178,574.977,68874096,2.4,8.32,0,4,0
2016-06-06,574.602,586.47,574.602,585.537,72138896,3,8.45,0,2.96,1.2
2016-06-07,585.445,590.259,567.514,576.597,107770000,2.6,9.49,0,2.48,0
2016-06-08,577.167,582.839,573.13,581.645,80265800,2.45,9.1,0,1,4.75
2016-06-09,582.203,582.203,570.951,574.63,71301000,2.65,11.7,0,2,2.4
2016-06-10,575.837,579.127,573.325,577.47,66991900,2.4,10.66,3.52,2.88,1.25
2016-06-11,578.674,607.116,578.674,606.727,82357000,2.55,6.24,0,3.8,0
2016-06-12,609.684,684.844,607.039,672.784,277084992,3.9,6.11,0,1.68,1.35
2016-06-13,671.654,716.004,664.487,704.376,243295008,4.25,11.31,0,2.68,0
2016-06-14,704.504,704.504,662.804,685.559,186694000,3.4,10.66,3.28,2.4,2.3
2016-06-15,685.685,696.303,672.561,694.469,99223800,3.25,10.79,3.36,2.72,2.4
2016-06-16,696.523,773.722,696.523,766.308,271633984,3.8,10.27,0,3.48,3.6
2016-06-17,768.487,775.356,716.556,748.909,363320992,3.95,12.22,3.6,3.92,1.25
2016-06-18,748.756,777.99,733.929,756.227,252718000,3.55,6.5,4,3.52,2.85
2016-06-19,756.688,766.621,745.628,763.781,136184992,3.1,5.98,0,3.76,0
2016-06-20,763.927,764.084,732.727,737.226,174511008,3.1,11.18,0,3.2,1.2
2016-06-21,735.883,735.883,639.07,666.652,309944000,3.7,12.61,0,2.48,2.4
2016-06-22,665.915,678.67,587.483,596.116,266392992,3.6,13,0,2.52,1.2
2016-06-23,597.443,629.327,558.139,623.977,253462000,3.4,9.88,0,2.04,3.7
2016-06-24,625.575,681.727,625.272,665.299,224316992,5,8.45,3.6,2.64,1.25
2016-06-25,665.281,691.731,646.559,665.123,126656000,3.3,7.67,0,0.88,1.4
2016-06-26,665.931,665.98,616.934,629.367,109225000,2.9,6.5,0,2.88,0
2016-06-27,629.349,655.275,620.524,655.275,122134000,3.1,7.54,0,2.52,1.2
2016-06-28,658.102,659.248,637.773,647.001,138384992,3.15,9.75,0,2.24,2.4
2016-06-29,644.122,644.682,628.284,639.89,142456000,2.8,10.92,3.44,2.76,1.2
2016-06-30,640.591,675.403,636.608,673.337,138980000,2.8,10.53,0,0.24,0
2016-07-01,672.515,686.154,669.594,676.296,134431008,2.31,8.8,0,2.31,2.58
2016-07-02,676.734,703.702,676.399,703.702,112354000,2.13,3.96,0,1.32,0
2016-07-03,704.968,704.968,649.009,658.664,129512000,2.49,3.08,0,2.88,0
2016-07-04,658.804,683.662,650.508,683.662,92008400,2.25,10.78,0,1.38,0.87
